id;age;fnlwgt;education-num;race;sex;capital-gain;capital-loss;hours-per-week;native-country
1671;46;36228;9; White; Male;0;1902;40;USA
1672;48;199739;9; White; Female;0;0;40;USA
1673;43;206139;13; White; Male;0;0;50;USA
1674;25;282063;4; White; Male;0;0;40;Others
1675;31;332379;4; White; Male;0;0;40;USA
1676;19;418324;10; White; Male;0;0;36;USA
1677;51;158948;9; White; Male;0;0;84;USA
1678;51;221532;13; White; Male;0;0;40;USA
1679;22;202920;9; White; Female;99999;0;40;Others
1680;37;118909;9; Black; Female;0;0;35;USA
1681;19;286469;10; White; Female;0;0;30;USA
1682;45;191914;9; White; Female;0;0;55;USA
1683;21;142766;10; White; Male;0;0;10;USA
1684;52;198744;9; White; Female;0;0;40;USA
1685;46;272780;10; White; Male;0;0;24;USA
1686;42;219553;14; White; Female;0;0;38;USA
1687;56;261232;9; White; Male;0;0;40;USA
1688;23;64292;9; White; Female;0;0;40;USA
1689;58;312131;14; White; Male;0;0;40;USA
1690;70;30713;9; White; Male;0;0;30;USA
1691;30;246439;10; White; Male;0;0;40;USA
1692;45;338105;13;Other; Male;0;0;40;Others
1693;23;228243;10; White; Male;0;0;44;USA
1694;34;62463;10; White; Male;0;1579;40;USA
1695;38;31603;13; White; Female;0;0;40;USA
1696;24;165054;11; White; Male;0;0;40;USA
1697;53;121618;4;Other; Male;0;0;40;USA
1698;45;273194;9; Black; Male;3325;0;40;USA
1699;21;538319;10; White; Female;0;0;40;Others
1700;34;238246;13; White; Female;0;0;40;USA
1701;32;244665;9; White; Male;5178;0;45;USA
1702;21;131811;9; White; Male;0;0;40;USA
1703;23;156807;5; Black; Male;0;0;36;USA
1704;28;236861;13; White; Male;0;0;50;USA
1705;29;229842;9; Black; Male;0;0;45;USA
1706;25;190057;13; White; Female;0;0;40;USA
1707;44;55076;14; White; Female;0;0;60;USA
1708;18;152545;9; White; Female;0;0;8;USA
1709;26;153434;9; White; Male;0;0;24;USA
1710;47;171095;12; White; Female;0;0;35;USA
1711;23;239322;9; White; Male;0;0;40;USA
1712;46;138999;10; White; Male;0;0;40;USA
1713;61;95450;13; White; Male;5178;0;50;USA
1714;25;176520;9; White; Male;0;0;40;USA
1715;38;72338;9;Other; Male;0;0;54;USA
1716;23;235722;10; White; Male;0;0;20;USA
1717;36;128884;9; White; Female;0;0;48;USA
1718;46;187226;5; White; Male;0;0;25;USA
1719;32;298332;13; White; Male;0;0;45;USA
1720;40;173607;6; White; Male;0;0;40;USA
1721;31;226756;9; Black; Male;0;0;40;USA
1722;31;157887;10; White; Male;0;0;65;USA
1723;32;171111;13; White; Male;0;0;37;USA
1724;21;126314;10; White; Male;0;0;10;USA
1725;63;174018;10; Black; Male;0;0;40;USA
1726;44;144778;10; White; Male;0;0;45;USA
1727;42;201522;13; White; Male;0;0;60;USA
1728;30;399088;10; White; Female;0;0;45;USA
1729;24;282202;9; White; Male;0;0;40;Others
1730;42;102606;13; White; Male;0;0;40;USA
1731;44;246862;9; White; Female;0;0;40;Others
1732;27;508336;13; Black; Male;0;0;48;USA
1733;27;263431;10; White; Male;0;0;40;USA
1734;22;235733;9; White; Female;0;0;45;USA
1735;68;107910;9; White; Female;0;0;40;USA
1736;55;184425;10; White; Male;0;0;99;USA
1737;22;143062;9; White; Male;0;0;40;Others
1738;25;199545;10; White; Female;0;0;15;USA
1739;68;197015;9; White; Male;0;0;45;USA
1740;62;149617;10; White; Female;0;0;16;USA
1741;26;33610;9; White; Male;0;0;40;USA
1742;34;192002;14; White; Male;0;0;55;USA
1743;68;67791;10; White; Male;0;0;40;USA
1744;42;445382;13; White; Male;0;0;45;USA
1745;45;112283;13; White; Male;0;0;55;USA
1746;26;157249;7; White; Male;0;0;40;USA
1747;25;109872;9; White; Male;0;0;45;USA
1748;23;119838;13; White; Male;0;0;50;USA
1749;65;27012;4; White; Female;0;0;50;USA
1750;31;91666;9; White; Male;0;0;50;USA
1751;26;270276;9; White; Female;0;0;40;USA
1752;39;179271;10; White; Male;0;0;50;USA
1753;44;161819;9; White; Male;0;0;40;USA
1754;45;339681;14; White; Female;1506;0;45;USA
1755;26;219897;14; White; Female;0;0;50;USA
1756;26;91683;6; White; Male;0;0;35;USA
1757;36;188834;5; White; Male;0;0;50;USA
1758;38;187046;7; White; Male;0;0;45;USA
1759;39;191807;9; White; Male;0;0;48;USA
1760;52;179951;15; White; Male;0;0;40;USA
1761;39;324420;2; White; Male;0;0;45;Others
1762;41;66632;10; White; Male;0;0;40;USA
1763;42;121718;14; White; Male;0;1902;60;USA
1764;47;162034;13; White; Male;0;0;70;USA
1765;28;218990;11; Black; Male;0;0;46;USA
1766;25;125863;13; White; Male;0;0;35;USA
1767;35;225330;13; White; Female;0;0;40;USA
1768;32;120426;9; White; Female;0;0;40;USA
1769;38;119741;14; Black; Male;0;0;40;USA
1770;44;32000;10; White; Male;0;0;18;USA
1771;27;278581;13; White; Female;0;0;40;USA
1772;30;230224;13; White; Male;0;0;55;USA
1773;30;204374;13; White; Male;0;1741;48;USA
1774;45;188386;9; White; Male;0;1628;45;USA
1775;20;164922;9; White; Male;0;0;40;USA
1776;57;195176;14; White; Male;0;0;80;USA
1777;43;166740;10; White; Male;0;0;48;USA
1778;28;162551;4;Other; Female;0;0;48;Others
1779;25;211231;9; White; Female;0;0;48;USA
1780;25;169990;9; White; Male;0;0;40;USA
1781;90;221832;13; White; Male;0;0;45;USA
1782;38;255454;13; Black; Male;0;0;40;USA
1783;35;28160;13; White; Female;0;0;40;USA
1784;50;159219;13; White; Male;0;0;40;Others
1785;26;103148;9; White; Female;0;0;40;USA
1786;39;165186;10; White; Male;0;0;45;USA
1787;56;31782;6; White; Male;0;0;40;USA
1788;24;249101;9; Black; Female;0;0;40;USA
1789;46;243190;9; White; Female;7688;0;40;USA
1790;18;153405;7; White; Female;0;0;25;USA
1791;37;329980;14; White; Male;0;2415;60;USA
1792;57;176079;14; White; Female;0;0;40;USA
1793;43;218542;9; Black; Female;0;0;40;USA
1794;29;303446;13; White; Male;0;0;25;Others
1795;40;102606;14; White; Male;0;0;40;USA
1796;44;483201;13; White; Male;0;0;40;USA
1797;77;144608;9; White; Male;0;0;6;USA
1798;30;226013;13; Black; Male;0;0;40;USA
1799;21;165475;9; White; Male;0;0;40;USA
1800;66;263637;6; White; Male;0;0;40;USA
1801;40;201495;7; White; Male;0;0;35;USA
1802;68;213720;9; White; Male;0;0;40;USA
1803;64;170483;9; White; Female;0;0;38;USA
1804;26;214303;13; White; Female;0;0;50;USA
1805;32;190511;10; White; Male;0;0;40;USA
1806;32;242150;9; White; Male;0;0;38;USA
1807;51;159755;14; White; Male;0;0;40;USA
1808;50;147629;14; White; Male;15024;0;45;USA
1809;49;268022;13; White; Male;0;0;50;USA
1810;28;188711;13; White; Male;0;0;20;USA
1811;29;452205;9; White; Female;0;0;36;USA
1812;21;260847;10; White; Male;0;0;30;USA
1813;28;291374;9; Black; Female;0;0;40;USA
1814;55;189933;6; White; Male;0;0;40;USA
1815;45;133969;9;Other; Male;0;0;50;Others
1816;35;330664;10; White; Male;0;0;40;USA
1817;26;122999;14; White; Male;8614;0;40;USA
1818;30;111415;9; White; Male;0;0;55;Others
1819;33;217235;9; White; Male;0;0;20;USA
1820;40;121956;13;Other; Male;13550;0;40;Others
1821;23;120172;13; White; Male;0;0;40;USA
1822;35;343403;10; White; Female;0;0;40;USA
1823;48;104790;7; White; Male;0;0;50;USA
1824;39;473547;6; Black; Male;0;0;40;USA
1825;53;260106;15; White; Female;0;0;50;USA
1826;49;168232;9; White; Male;0;0;40;USA
1827;31;348491;13; Black; Female;0;0;40;USA
1828;36;24106;9; White; Male;3103;0;40;USA
1829;60;197553;10; White; Male;7688;0;50;USA
1830;29;421065;9; White; Male;0;0;48;USA
1831;54;138852;10; White; Male;0;0;45;USA
1832;34;379412;9; White; Male;0;0;50;USA
1833;30;181992;10; Black; Female;0;0;35;USA
1834;26;236564;9; White; Male;0;0;40;USA
1835;47;363418;10; White; Male;0;0;70;USA
1836;50;112351;9; White; Male;0;0;38;USA
1837;30;204704;13; White; Female;0;0;45;USA
1838;44;54611;10; White; Male;0;0;50;USA
1839;49;128132;9; White; Male;0;0;60;USA
1840;75;30599;14; White; Female;0;0;50;USA
1841;37;379522;13; White; Male;0;0;55;USA
1842;51;196504;9; White; Male;0;0;38;USA
1843;35;82552;9; White; Male;0;0;35;USA
1845;66;293114;9; White; Male;1409;0;40;USA
1846;72;74141;5;Other; Female;0;0;48;USA
1847;39;192337;13; White; Male;0;0;50;USA
1848;27;262478;9; Black; Male;0;0;30;USA
1849;57;185072;10; Black; Female;0;0;40;Others
1850;24;296045;4; White; Male;2635;0;38;USA
1851;28;246595;9; White; Male;0;0;70;USA
1852;23;54472;10; White; Female;0;0;50;USA
1853;31;331065;13; White; Female;0;1408;40;USA
1854;23;161708;10; White; Female;0;0;20;USA
1855;31;264936;10; White; Female;0;0;40;USA
1856;27;113545;13; White; Female;0;0;40;USA
1857;30;212237;13; White; Male;0;1740;45;USA
1858;34;173806;14; White; Male;4865;0;60;USA
1859;57;370890;9; White; Male;0;2258;40;USA
1860;39;505119;14; White; Male;0;0;40;Others
1861;23;193089;7; White; Male;0;0;40;USA
1862;24;33432;12; White; Female;0;0;40;USA
1863;36;103110;16; White; Male;0;0;40;Others
1864;32;160362;10; White; Male;0;0;40;Others
1865;35;204621;12; White; Female;0;0;40;USA
1866;36;35309;13; White; Male;0;0;40;USA
1867;47;194772;11; White; Male;0;0;40;USA
1868;35;154410;9; White; Male;0;0;40;USA
1869;44;220563;10; White; Male;0;0;40;USA
1870;32;253354;14; White; Male;0;0;50;USA
1871;32;211699;12; White; Female;0;1485;40;USA
1872;63;167501;10; White; Female;20051;0;10;USA
1873;34;229732;11; White; Male;0;0;40;USA
1874;47;185465;9; Black; Male;0;0;40;USA
1875;27;335764;7; Black; Male;0;0;35;USA
1876;23;460046;9; White; Female;0;0;42;USA
1877;50;176924;6; White; Male;0;0;38;USA
1878;49;213307;10; White; Male;0;0;40;USA
1879;36;83893;10; White; Male;0;0;40;USA
1880;23;194102;13; White; Male;0;0;40;USA
1881;61;238611;4; Black; Female;0;0;38;USA
1882;41;113597;10; White; Male;0;0;16;USA
1883;27;208406;13; White; Male;0;0;60;USA
1884;53;274528;13; White; Male;0;0;70;USA
1885;17;60116;6; White; Male;0;0;10;USA
1886;53;166368;10; White; Male;0;0;40;USA
1887;28;303954;9; White; Male;0;1848;42;USA
1888;24;99386;13; White; Female;0;0;40;USA
1889;22;188569;10; White; Female;0;0;20;USA
1890;53;302868;13; White; Male;0;0;50;USA
1891;18;283342;7; Black; Male;0;0;20;USA
1892;24;233777;10; White; Male;0;0;50;Others
1893;20;170038;9; White; Female;0;0;40;USA
1894;30;261319;4; White; Male;0;0;40;USA
1895;37;367237;11; White; Male;8614;0;40;USA
1896;34;126838;9; White; Male;0;0;40;USA
1897;19;354104;9; White; Male;0;0;30;USA
1898;20;176321;8; White; Female;0;0;40;Others
1899;47;85129;9;Other; Female;0;0;40;USA
1900;22;62507;13; White; Female;0;0;40;USA
1901;42;111252;14; White; Male;0;1977;40;USA
1902;60;156889;10; White; Female;0;0;40;USA
1903;32;549430;9; White; Female;0;0;40;Others
1904;46;29696;9; White; Male;0;0;40;USA
1905;66;98837;9; White; Female;0;0;40;USA
1906;37;86150;13;Other; Female;0;0;30;USA
1907;34;204991;10; White; Male;0;0;44;USA
1908;45;371886;13; White; Male;0;0;46;USA
1909;35;103605;7; White; Male;0;0;40;USA
1910;51;133050;10; Black; Male;0;0;40;USA
1911;36;126569;10; White; Male;0;0;40;USA
1912;25;144259;9; Black; Male;0;0;40;USA
1913;51;161482;9; White; Female;0;0;38;USA
1914;25;305449;10; White; Male;0;0;40;USA
1915;19;125010;9; White; Male;0;0;45;USA
1916;47;304133;10; White; Male;0;0;45;USA
1917;59;120617;9; Black; Female;0;0;40;USA
1918;34;157747;13; White; Male;0;0;40;USA
1919;40;297396;10; White; Female;0;0;60;USA
1920;42;121287;9; White; Male;0;0;45;USA
1921;37;49115;14; White; Male;0;0;60;USA
1922;51;208302;12; White; Male;0;0;38;USA
1923;25;304032;9; White; Male;0;0;36;USA
1924;31;207301;9; White; Female;0;0;40;USA
1925;37;123211;9; White; Male;0;0;44;USA
1926;42;33521;12; White; Male;0;0;45;USA
1927;35;410034;10; White; Male;0;0;50;USA
1928;51;175339;13; White; Male;0;0;47;USA
1929;49;168211;10; White; Male;0;1485;40;USA
1930;26;125680;13;Other; Male;0;0;16;Others
1931;56;160829;9; White; Female;0;0;46;USA
1932;52;266529;10; White; Male;0;0;45;USA
1933;47;224149;13; White; Female;0;0;40;USA
1934;52;150930;11; White; Male;0;0;40;USA
1935;30;343699;9; White; Female;0;0;40;USA
1936;43;172826;10; White; Male;99999;0;55;USA
1937;42;213821;9; White; Male;0;1887;40;USA
1938;26;211265;10; Black; Female;0;0;35;Others
1939;58;160586;9; White; Male;0;0;40;USA
1940;66;146454;10; White; Male;5556;0;40;USA
1941;30;203277;9; White; Male;0;0;60;USA
1942;46;309895;10; White; Female;0;0;40;USA
1943;45;26522;10; White; Female;0;1902;35;USA
1944;57;103809;9; White; Female;0;0;40;USA
1945;25;90291;13; White; Male;0;0;40;USA
1946;21;181761;10; White; Female;0;0;10;USA
1947;37;35330;9; White; Male;0;1669;55;USA
1948;45;135776;14; White; Female;0;0;30;USA
1949;39;179579;9; White; Male;0;0;40;USA
1950;42;193626;9; White; Female;0;0;53;USA
1951;20;108887;9; White; Female;0;0;40;USA
1952;23;199070;9; Black; Male;0;0;16;USA
1953;25;441591;13; White; Male;0;0;40;USA
1954;47;185254;3; White; Female;0;0;40;Others
1955;24;109307;9; White; Male;0;0;45;USA
1956;35;23621;9; White; Male;0;0;70;USA
1957;44;145178;9; Black; Female;0;0;38;Others
1958;47;30575;10; White; Male;0;0;50;USA
1959;28;130620;7;Other; Female;0;0;40;Others
1960;41;22155;14; White; Female;0;0;60;USA
1961;31;106437;9; White; Female;0;0;40;USA
1962;27;79787;14; White; Female;0;0;25;USA
1963;47;326857;11; White; Male;5013;0;40;USA
1964;44;81853;9;Other; Female;0;0;40;USA
1965;61;120933;10; White; Female;0;0;40;USA
1966;42;153143;10; White; Female;0;0;40;Others
1967;46;27669;9; White; Female;0;0;28;USA
1968;46;105444;13; White; Male;0;0;50;USA
1969;54;169785;14; White; Female;0;0;38;USA
1970;49;122493;9; White; Male;0;0;40;USA
1971;56;242670;10; White; Female;0;0;40;USA
1972;52;54933;14; White; Female;0;0;40;USA
1973;34;209317;9; White; Male;0;0;40;Others
1974;25;282631;9; White; Male;0;0;40;USA
1975;18;98044;7; White; Female;0;0;40;USA
1976;58;187487;9; White; Male;0;0;40;USA
1977;31;60186;13; White; Male;0;0;40;USA
1978;29;75648;10; White; Male;0;0;55;USA
1979;28;201175;7; Black; Male;0;0;40;USA
1980;30;19302;10; White; Male;0;0;48;USA
1981;44;146659;14; White; Male;0;1887;35;USA
1982;75;101887;6; White; Female;0;0;70;USA
1983;26;60726;10; Black; Male;0;0;40;USA
1984;33;201763;13; White; Male;0;0;50;USA
1985;57;119253;14; White; Male;15024;0;65;USA
1986;47;121124;3; White; Male;0;0;55;Others
1987;41;220132;9; White; Male;7298;0;40;USA
1988;21;60639;10; White; Female;0;0;37;USA
1989;17;195262;7; White; Male;0;0;17;USA
1990;22;100587;10; Black; Female;0;0;15;USA
1991;47;298130;9; White; Male;0;0;40;USA
1992;45;242391;13; White; Male;0;0;40;USA
1993;32;197867;11; White; Male;0;0;50;USA
1994;59;151977;6; Black; Female;0;0;30;USA
1995;38;277347;9; White; Male;0;0;50;USA
1996;33;125249;9; White; Female;0;0;40;USA
1997;41;222142;9; White; Male;0;0;40;USA
1998;51;270194;5; White; Male;0;0;40;USA
1999;42;169995;9; White; Male;0;0;48;USA
2000;27;359155;13; White; Female;0;0;40;USA
2001;60;123992;10; White; Male;0;0;45;USA
2002;64;266080;9; White; Female;0;0;35;USA
2003;37;201531;12; White; Male;0;0;40;USA
2004;54;179704;13; White; Male;0;0;45;USA
2005;36;393673;12; White; Female;0;0;50;USA
2006;41;438696;14; White; Male;0;0;5;USA
2007;35;207568;4; White; Male;0;0;75;USA
2008;63;54052;14; White; Male;0;0;68;USA
2009;46;187581;9; White; Male;0;0;40;USA
2010;47;77102;14; White; Male;0;0;40;USA
2011;24;353010;13; White; Male;0;0;65;USA
2012;29;54131;10; White; Male;0;0;30;USA
2013;74;39890;10; White; Female;0;0;18;USA
2014;50;156877;7; White; Male;0;0;70;USA
2015;22;355686;10; White; Female;0;0;40;USA
2016;48;300168;8; Black; Female;0;0;40;USA
2017;30;488720;5; White; Male;0;0;40;Others
2018;32;157287;13; White; Male;0;0;40;USA
2019;39;184659;9; White; Male;0;0;40;USA
2020;49;214169;10; White; Male;0;0;40;USA
2021;25;192149;13; White; Female;0;0;40;USA
2022;50;137253;13; White; Female;0;0;40;USA
2023;44;373050;9; White; Male;0;0;40;USA
2024;65;90377;11; White; Male;6767;0;60;USA
2025;28;183151;12; White; Male;0;0;60;USA
2026;55;227158;13; White; Female;0;0;40;USA
2027;49;34021;13; White; Female;0;0;50;USA
2028;31;165148;9; White; Female;0;0;12;USA
2029;47;211668;9; Black; Female;0;0;40;USA
2030;45;358886;9; White; Male;0;0;40;USA
2031;35;47707;9; Black; Female;0;0;40;USA
2032;34;306982;13;Other; Male;0;0;60;Others
2033;49;52590;9; Black; Male;0;0;40;USA
2034;27;158156;9; White; Female;0;0;42;USA
2035;42;70055;9; White; Male;0;0;40;USA
2036;64;177825;9; White; Male;1055;0;40;USA
2037;33;127215;10; White; Male;0;0;48;USA
2038;23;175183;10; White; Female;0;0;40;USA
2039;45;142287;14; White; Male;0;0;50;USA
2040;34;221324;9; Black; Female;0;0;40;USA
2041;53;227602;9; White; Female;0;0;37;Others
2042;22;228452;6; White; Male;0;0;30;USA
2043;57;39380;9; White; Female;0;0;35;USA
2044;23;336360;4; Black; Male;0;0;40;USA
2045;31;257644;7; White; Male;0;0;40;USA
2046;23;235853;13; White; Male;0;0;22;USA
2047;30;270577;9; White; Female;0;0;40;USA
2048;32;222900;13; White; Female;0;0;50;USA
2049;42;99254;12; Black; Female;0;0;40;USA
2050;51;224763;4; White; Male;0;0;40;Others
2051;59;174056;13; White; Male;15024;0;40;USA
2052;36;127306;13; White; Female;0;0;40;USA
2053;45;339506;9; Black; Male;0;0;40;USA
2054;35;178322;11; White; Male;0;0;50;Others
2055;33;189843;4; White; Male;0;0;40;USA
2056;43;160815;11; White; Female;0;0;40;USA
2057;60;207665;9; White; Female;0;0;40;USA
2058;37;160402;13; White; Male;0;0;55;USA
2059;35;170263;10; White; Female;0;0;40;USA
2060;36;184659;10; White; Male;0;0;52;USA
2061;38;338320;15; White; Male;0;1977;50;USA
2062;54;101017;4; White; Male;0;0;40;USA
2063;51;204322;11; White; Male;0;0;40;USA
2064;45;241350;12; White; Male;0;0;45;USA
2065;63;217994;10; White; Female;0;0;40;USA
2066;51;128143;10; White; Male;0;0;40;USA
2067;58;164065;14; White; Male;0;0;18;USA
2068;64;78866;9; White; Female;0;0;40;USA
2069;20;236769;10; White; Male;0;0;40;USA
2070;44;239539;13;Other; Male;0;0;40;Others
2071;39;34028;13; White; Female;0;0;48;USA
2073;44;175935;16; White; Male;0;0;55;USA
2074;22;218445;10; White; Female;0;0;40;USA
2075;63;215833;9; White; Male;0;0;40;USA
2076;26;156976;11; Black; Male;0;0;40;USA
2077;42;220647;13; White; Male;0;0;45;USA
2078;20;218343;9; White; Female;0;0;25;USA
2079;29;241431;14; White; Male;7298;0;40;USA
2080;38;123983;13;Other; Male;0;1741;40;Others
2081;25;73289;9; White; Male;0;0;40;USA
2082;27;408623;13; White; Male;0;0;50;USA
2083;46;169180;11; White; Female;0;0;40;USA
2084;31;54929;10; White; Male;0;0;60;USA
2085;24;306779;11; White; Male;0;0;35;USA
2086;43;159549;10; White; Male;0;0;50;USA
2087;23;482082;8; White; Male;0;0;21;Others
2088;32;286101;9; Black; Female;0;0;37;USA
2089;44;167955;9; White; Male;0;0;40;Others
2090;40;209040;13; White; Male;0;0;40;USA
2091;38;105017;9; White; Male;0;0;40;USA
2092;23;27776;11; White; Male;0;0;40;USA
2093;19;242941;10; White; Female;0;1602;10;USA
2094;41;118853;10; White; Male;0;0;40;USA
2095;48;119565;9; White; Male;0;0;40;USA
2096;23;196827;10; White; Male;0;1902;40;USA
2097;47;275361;12; White; Female;0;0;35;USA
2098;42;225193;9; White; Male;0;0;40;USA
2099;17;329783;6; White; Female;0;0;10;USA
2100;29;107411;15; White; Female;0;0;70;USA
2101;21;258490;10; White; Female;0;0;20;USA
2102;31;219509;9; White; Male;0;0;40;Others
2103;27;29174;13; White; Female;0;0;40;USA
2104;29;40083;16; White; Male;0;0;40;Others
2105;23;87528;13; White; Female;0;0;45;USA
2106;41;116379;14;Other; Male;0;0;55;Others
2107;46;216214;13; White; Male;0;0;35;USA
2108;34;268051;10; Black; Female;0;0;25;Others
2109;42;121718;9; White; Male;0;0;24;USA
2110;18;201901;9; White; Female;0;1719;15;USA
2111;46;109089;9; White; Male;0;0;37;USA
2112;52;284129;10; White; Male;0;0;40;USA
2113;56;143030;9; White; Female;0;0;40;USA
2114;21;212619;11; White; Male;0;0;40;USA
2115;22;199011;9; White; Male;0;0;20;USA
2116;31;118901;13; White; Female;0;0;45;USA
2117;41;129865;9; White; Male;0;0;60;USA
2118;25;157900;10; White; Female;0;0;40;USA
2119;43;349341;13; White; Male;0;0;60;USA
2120;45;158685;9; White; Female;0;0;40;USA
2121;26;386585;10; White; Male;0;0;60;USA
2122;90;52386;10;Other; Male;0;0;35;USA
2123;45;246891;13; White; Male;0;1902;40;USA
2124;30;190385;13; White; Female;0;0;40;USA
2125;42;37869;10; White; Male;0;0;40;USA
2126;20;217807;10; White; Male;0;0;35;USA
2127;53;149784;13; White; Male;7688;0;40;USA
2128;64;201293;9; White; Female;0;0;38;USA
2129;56;128764;4; White; Male;0;0;20;USA
2130;42;27444;10; White; Male;0;0;40;USA
2131;26;62438;13; White; Female;0;0;40;USA
